Date,Open,High,Low,Close,Adj Close,Volume
2022-01-12,30.809999465942383,30.809999465942383,30.030000686645508,30.510000228881836,30.510000228881836,25400
2022-01-13,30.420000076293945,30.75,30.270000457763672,30.3799991607666,30.3799991607666,20600
2022-01-14,30.34000015258789,30.670000076293945,30.34000015258789,30.649999618530273,30.649999618530273,11400
2022-01-18,30.31999969482422,30.31999969482422,29.479999542236328,29.639999389648438,29.639999389648438,27100
2022-01-19,29.34000015258789,29.780000686645508,28.760000228881836,29.40999984741211,29.40999984741211,23100
2022-01-20,29.43000030517578,29.43000030517578,28.299999237060547,28.329999923706055,28.329999923706055,27400
2022-01-21,27.940000534057617,29.040000915527344,26.649999618530273,28.010000228881836,28.010000228881836,43000
2022-01-24,27.520000457763672,29.1299991607666,27.270000457763672,28.8799991607666,28.8799991607666,71600
2022-01-25,28.68000030517578,30.06999969482422,28.209999084472656,29.649999618530273,29.649999618530273,87700
2022-01-26,29.450000762939453,30.059999465942383,27.959999084472656,28.530000686645508,28.530000686645508,50500
2022-01-27,28.889999389648438,29.799999237060547,28.299999237060547,28.75,28.75,81700
2022-01-28,28.8799991607666,29.450000762939453,28.459999084472656,29.3700008392334,29.3700008392334,38900
2022-01-31,29.34000015258789,29.969999313354492,28.350000381469727,28.3700008392334,28.3700008392334,255900
2022-02-01,28.59000015258789,29.549999237060547,28.59000015258789,29.549999237060547,29.549999237060547,39800
2022-02-02,29.329999923706055,29.969999313354492,28.8799991607666,29.59000015258789,29.59000015258789,39600
2022-02-03,29.350000381469727,29.389999389648438,28.709999084472656,28.8799991607666,28.8799991607666,37600
2022-02-04,28.579999923706055,29.0,28.020000457763672,28.93000030517578,28.93000030517578,32500
2022-02-07,28.709999084472656,29.700000762939453,28.420000076293945,29.459999084472656,29.459999084472656,45800
2022-02-08,29.299999237060547,30.399999618530273,29.0,30.3799991607666,30.3799991607666,29000
2022-02-09,30.299999237060547,30.5,29.6299991607666,29.790000915527344,29.790000915527344,30400
2022-02-10,29.25,29.799999237060547,28.709999084472656,28.959999084472656,28.959999084472656,31600
2022-02-11,28.799999237060547,29.520000457763672,28.309999465942383,28.760000228881836,28.760000228881836,24500
2022-02-14,28.770000457763672,29.510000228881836,28.40999984741211,28.969999313354492,28.969999313354492,30800
2022-02-15,29.18000030517578,30.030000686645508,29.18000030517578,29.959999084472656,29.959999084472656,32200
2022-02-16,30.510000228881836,30.510000228881836,29.309999465942383,29.8799991607666,29.8799991607666,15700
2022-02-17,29.760000228881836,29.950000762939453,29.280000686645508,29.850000381469727,29.850000381469727,28100
2022-02-18,29.709999084472656,30.200000762939453,29.020000457763672,29.049999237060547,29.049999237060547,34400
2022-02-22,28.989999771118164,29.049999237060547,28.09000015258789,28.520000457763672,28.520000457763672,41000
2022-02-23,28.809999465942383,28.860000610351562,28.469999313354492,28.690000534057617,28.690000534057617,31900
2022-02-24,28.0,28.540000915527344,26.84000015258789,28.329999923706055,28.329999923706055,26300
2022-02-25,28.549999237060547,29.100000381469727,28.510000228881836,28.790000915527344,28.790000915527344,23800
2022-02-28,28.670000076293945,29.3700008392334,28.389999389648438,28.5,28.5,27000
2022-03-01,28.6299991607666,28.6299991607666,27.90999984741211,28.1200008392334,28.1200008392334,29700
2022-03-02,27.68000030517578,29.540000915527344,27.68000030517578,29.280000686645508,29.280000686645508,16300
2022-03-03,29.399999618530273,29.700000762939453,28.790000915527344,29.43000030517578,29.43000030517578,21700
2022-03-04,29.1299991607666,29.3700008392334,28.6299991607666,29.020000457763672,29.020000457763672,20500
2022-03-07,29.0,29.15999984741211,28.520000457763672,28.799999237060547,28.799999237060547,19400
2022-03-08,28.850000381469727,29.020000457763672,28.25,28.360000610351562,28.360000610351562,63500
2022-03-09,28.799999237060547,28.8799991607666,28.25,28.56999969482422,28.56999969482422,24700
2022-03-10,28.239999771118164,28.950000762939453,27.940000534057617,28.829999923706055,28.829999923706055,20300
2022-03-11,28.959999084472656,29.5,28.850000381469727,29.329999923706055,29.329999923706055,38400
2022-03-14,29.530000686645508,29.56999969482422,28.030000686645508,28.280000686645508,28.280000686645508,36900
2022-03-15,28.520000457763672,28.739999771118164,27.610000610351562,28.65999984741211,28.65999984741211,29800
2022-03-16,28.290000915527344,29.899999618530273,28.290000915527344,28.559999465942383,28.559999465942383,42500
2022-03-17,28.360000610351562,28.540000915527344,27.059999465942383,27.440000534057617,27.440000534057617,48100
2022-03-18,27.110000610351562,27.959999084472656,26.6200008392334,27.389999389648438,27.389999389648438,173500
2022-03-21,27.34000015258789,27.350000381469727,26.200000762939453,26.31999969482422,26.31999969482422,37000
2022-03-22,26.170000076293945,26.540000915527344,26.100000381469727,26.389999389648438,26.389999389648438,32900
2022-03-23,26.239999771118164,26.239999771118164,25.829999923706055,26.020000457763672,26.020000457763672,27000
2022-03-24,25.979999542236328,26.18000030517578,25.280000686645508,25.40999984741211,25.40999984741211,25600
2022-03-25,25.280000686645508,25.639999389648438,24.68000030517578,25.3799991607666,25.3799991607666,48400
2022-03-28,25.540000915527344,25.540000915527344,24.979999542236328,25.280000686645508,25.280000686645508,36800
2022-03-29,25.280000686645508,25.450000762939453,24.950000762939453,25.329999923706055,25.329999923706055,49000
2022-03-30,25.1200008392334,25.18000030517578,24.56999969482422,24.600000381469727,24.600000381469727,48900
2022-03-31,24.760000228881836,25.510000228881836,24.760000228881836,25.450000762939453,25.450000762939453,80600
2022-04-01,25.68000030517578,26.190000534057617,25.649999618530273,25.860000610351562,25.860000610351562,50100
2022-04-04,26.06999969482422,26.520000457763672,25.860000610351562,26.389999389648438,26.389999389648438,38800
2022-04-05,26.270000457763672,26.459999084472656,25.950000762939453,26.260000228881836,26.260000228881836,48500
2022-04-06,26.260000228881836,26.260000228881836,25.729999542236328,26.079999923706055,26.079999923706055,72200
2022-04-07,25.979999542236328,26.149999618530273,24.299999237060547,25.06999969482422,25.06999969482422,85100
2022-04-08,25.09000015258789,25.170000076293945,24.68000030517578,24.799999237060547,24.799999237060547,38700
2022-04-11,24.59000015258789,25.06999969482422,24.559999465942383,24.799999237060547,24.799999237060547,42800
2022-04-12,25.040000915527344,25.350000381469727,24.950000762939453,25.290000915527344,25.290000915527344,37700
2022-04-13,25.360000610351562,25.510000228881836,25.020000457763672,25.450000762939453,25.450000762939453,82600
2022-04-14,25.559999465942383,26.5,25.559999465942383,26.260000228881836,26.260000228881836,56800
2022-04-18,26.34000015258789,28.059999465942383,26.059999465942383,27.15999984741211,27.15999984741211,73400
2022-04-19,27.25,28.489999771118164,27.139999389648438,27.809999465942383,27.809999465942383,56900
2022-04-20,27.829999923706055,28.59000015258789,27.829999923706055,28.239999771118164,28.239999771118164,48200
2022-04-21,28.34000015258789,28.540000915527344,26.579999923706055,27.0,27.0,88100
2022-04-22,27.0,27.3799991607666,26.719999313354492,26.979999542236328,26.979999542236328,295200
2022-04-25,26.8799991607666,27.5,26.0,27.190000534057617,27.190000534057617,78500
2022-04-26,27.149999618530273,27.479999542236328,26.739999771118164,27.15999984741211,27.15999984741211,66600
2022-04-27,27.15999984741211,27.540000915527344,26.729999542236328,27.110000610351562,27.110000610351562,51500
2022-04-28,27.350000381469727,27.350000381469727,26.040000915527344,27.020000457763672,27.020000457763672,57300
2022-04-29,27.040000915527344,27.15999984741211,26.600000381469727,26.709999084472656,26.709999084472656,47400
2022-05-02,26.729999542236328,27.079999923706055,26.299999237060547,26.540000915527344,26.540000915527344,51600
