Date,Open,High,Low,Close,Adj Close,Volume
2022-02-07,93.45999908447266,94.7300033569336,93.01000213623047,94.02999877929688,93.51010131835938,4932700
2022-02-08,93.83000183105469,95.31999969482422,92.87000274658203,95.06999969482422,94.54434967041016,8173200
2022-02-09,96.02999877929688,96.31999969482422,95.4800033569336,96.0,95.46920776367188,5394900
2022-02-10,95.31999969482422,96.95999908447266,94.55000305175781,95.05999755859375,94.53440856933594,6534300
2022-02-11,95.25,96.05000305175781,94.08000183105469,95.2699966430664,94.74324798583984,6532900
2022-02-14,95.51000213623047,95.5999984741211,92.88999938964844,93.56999969482422,93.05265045166016,6419200
2022-02-15,93.58999633789062,94.9000015258789,93.56999969482422,94.04000091552734,93.52005004882812,4616000
2022-02-16,94.01000213623047,95.2699966430664,93.91999816894531,94.75,94.22611999511719,4560900
2022-02-17,93.97000122070312,95.16999816894531,93.44000244140625,94.36000061035156,93.8382797241211,5753300
2022-02-18,94.13999938964844,95.01000213623047,92.98999786376953,93.37000274658203,92.85375213623047,6544800
2022-02-22,93.62000274658203,94.73999786376953,92.79000091552734,93.54000091552734,93.02281188964844,5862200
2022-02-23,94.30000305175781,94.52999877929688,92.05000305175781,92.23999786376953,91.72999572753906,6903300
2022-02-24,93.0,94.6500015258789,89.30999755859375,94.25,94.25,9698500
2022-02-25,94.38999938964844,98.2699966430664,94.19999694824219,98.12000274658203,98.12000274658203,8692300
2022-02-28,99.0199966430664,102.95999908447266,98.4000015258789,102.69999694824219,102.69999694824219,16726100
2022-03-01,102.7699966430664,104.33999633789062,102.18000030517578,102.7300033569336,102.7300033569336,12340900
2022-03-02,102.19999694824219,102.51000213623047,99.77999877929688,100.73999786376953,100.73999786376953,12834600
2022-03-03,101.05999755859375,101.3499984741211,98.62999725341797,99.83000183105469,99.83000183105469,8613500
2022-03-04,99.94999694824219,99.94999694824219,98.2300033569336,99.58999633789062,99.58999633789062,8627200
2022-03-07,101.29000091552734,103.0999984741211,98.12000274658203,98.19000244140625,98.19000244140625,12759000
2022-03-08,98.01000213623047,98.4000015258789,94.69000244140625,94.8499984741211,94.8499984741211,9410600
2022-03-09,95.25,99.08000183105469,95.25,98.5199966430664,98.5199966430664,7100500
2022-03-10,98.16999816894531,99.80000305175781,97.66000366210938,98.51000213623047,98.51000213623047,5118400
2022-03-11,98.77999877929688,99.75,96.80000305175781,96.91999816894531,96.91999816894531,4354300
2022-03-14,97.16999816894531,97.66000366210938,95.41000366210938,97.04000091552734,97.04000091552734,5581700
2022-03-15,97.87999725341797,98.0999984741211,96.56999969482422,97.62000274658203,97.62000274658203,5417600
2022-03-16,97.04000091552734,97.63999938964844,94.06999969482422,95.80000305175781,95.80000305175781,8813000
2022-03-17,96.5999984741211,97.79000091552734,95.83000183105469,97.75,97.75,6537200
2022-03-18,98.0,98.27999877929688,96.33000183105469,97.5199966430664,97.5199966430664,10438500
2022-03-21,97.83999633789062,100.81999969482422,97.80000305175781,99.94000244140625,99.94000244140625,6673700
2022-03-22,99.80000305175781,101.62999725341797,98.91000366210938,101.37999725341797,101.37999725341797,6048300
2022-03-23,101.16000366210938,102.4800033569336,101.11000061035156,101.2300033569336,101.2300033569336,4471800
2022-03-24,101.66000366210938,102.19999694824219,101.12999725341797,101.70999908447266,101.70999908447266,3894600
2022-03-25,102.0,102.97000122070312,101.91999816894531,102.43000030517578,102.43000030517578,3521400
2022-03-28,101.66999816894531,102.16000366210938,100.91999816894531,101.58999633789062,101.58999633789062,4053300
2022-03-29,100.8499984741211,101.4000015258789,99.37000274658203,101.08000183105469,101.08000183105469,5038200
2022-03-30,101.62999725341797,102.37999725341797,99.76000213623047,100.83000183105469,100.83000183105469,5168100
2022-03-31,99.27999877929688,100.91000366210938,99.0,99.06999969482422,99.06999969482422,5505600
2022-04-01,99.76000213623047,100.44999694824219,98.9800033569336,100.16999816894531,100.16999816894531,3608600
2022-04-04,100.12000274658203,100.4000015258789,98.55999755859375,99.30000305175781,99.30000305175781,3812300
2022-04-05,99.4800033569336,100.51000213623047,98.61000061035156,98.80999755859375,98.80999755859375,4217100
2022-04-06,98.31999969482422,99.27999877929688,98.12999725341797,98.45999908447266,98.45999908447266,5260800
2022-04-07,98.25,101.2699966430664,97.9000015258789,100.9800033569336,100.9800033569336,6151500
2022-04-08,101.9800033569336,102.73999786376953,100.06999969482422,100.4000015258789,100.4000015258789,4811400
2022-04-11,100.63999938964844,102.94999694824219,100.63999938964844,102.11000061035156,102.11000061035156,5707600
2022-04-12,102.18000030517578,103.9800033569336,102.06999969482422,102.5999984741211,102.5999984741211,4839200
2022-04-13,103.31999969482422,104.44999694824219,102.63999938964844,103.37000274658203,103.37000274658203,5351900
2022-04-14,103.88999938964844,104.9800033569336,103.66999816894531,104.2699966430664,104.2699966430664,4027400
2022-04-18,104.26000213623047,105.45999908447266,103.91000366210938,104.30000305175781,104.30000305175781,3873300
2022-04-19,104.44000244140625,105.66000366210938,104.16000366210938,104.55000305175781,104.55000305175781,4572800
2022-04-20,105.68000030517578,106.0199966430664,104.27999877929688,104.97000122070312,104.97000122070312,4232200
2022-04-21,105.8499984741211,106.0199966430664,101.4000015258789,101.7300033569336,101.7300033569336,5795300
2022-04-22,101.44999694824219,102.55999755859375,100.37000274658203,100.48999786376953,100.48999786376953,4683300
2022-04-25,99.8499984741211,99.91999816894531,97.56999969482422,99.61000061035156,99.61000061035156,5612500
2022-04-26,96.9000015258789,100.94999694824219,96.77999877929688,99.19000244140625,99.19000244140625,7199200
2022-04-27,99.22000122070312,99.91000366210938,97.5999984741211,98.83999633789062,98.83999633789062,6632100
2022-04-28,99.0,99.26000213623047,96.9000015258789,98.08000183105469,98.08000183105469,6544200
2022-04-29,98.47000122070312,98.88999938964844,94.61000061035156,94.91000366210938,94.91000366210938,5883000
2022-05-02,94.51000213623047,95.33000183105469,92.4000015258789,94.22000122070312,94.22000122070312,7870600
2022-05-03,95.18000030517578,96.12999725341797,94.31999969482422,95.4000015258789,95.4000015258789,5612200
2022-05-04,94.98999786376953,98.0199966430664,94.94999694824219,97.76000213623047,97.76000213623047,6160800
2022-05-05,97.80000305175781,98.19999694824219,95.41000366210938,96.31999969482422,96.31999969482422,5906500
2022-05-06,95.70999908447266,96.05000305175781,93.72000122070312,95.30000305175781,95.30000305175781,5295000
2022-05-09,94.52999877929688,94.79000091552734,91.25,91.75,91.75,6071900
2022-05-10,92.44000244140625,93.86000061035156,91.36000061035156,91.69000244140625,91.69000244140625,7526300
2022-05-11,91.2699966430664,94.12999725341797,90.80999755859375,91.0,91.0,6493900
2022-05-12,90.8499984741211,92.47000122070312,89.94000244140625,91.4800033569336,91.4800033569336,6356200
2022-05-13,92.05000305175781,92.61000061035156,91.08999633789062,91.91999816894531,91.91999816894531,5465600
2022-05-16,91.8499984741211,93.54000091552734,91.80999755859375,92.4800033569336,92.4800033569336,5158500
2022-05-17,94.33000183105469,95.13999938964844,93.5,94.94999694824219,94.94999694824219,4447200
2022-05-18,94.33000183105469,95.19999694824219,92.27999877929688,92.61000061035156,92.61000061035156,5843100
2022-05-19,91.37999725341797,92.45999908447266,89.54000091552734,90.25,90.25,5234700
2022-05-20,90.83999633789062,91.16999816894531,88.43000030517578,90.08000183105469,90.08000183105469,6585500
2022-05-23,90.5999984741211,92.0199966430664,90.0,91.83000183105469,91.83000183105469,4701300
